IsSender,StrContent,StrTime,keywords,emoji
0,啥时候过来,2024-11-03 17:57:38,"啥时候, 过来",
1,5分钟,2024-11-03 17:58:51,分钟,
1,在路上了,2024-11-03 17:58:58,路上,
0,注意安全,2024-11-03 17:59:02,注意安全,
0,哇哇哇,2024-11-03 17:59:12,哇哇,
0,好漂亮,2024-11-03 17:59:15,漂亮,
1,飞出来一个x,2024-11-03 17:59:36,"飞, 出来",
1,好奇怪,2024-11-03 17:59:38,奇怪,
0,可能他想飞出来一个捕梦网,2024-11-03 18:00:06,"飞, 出来, 捕梦网",
1,那不太可能吧,2024-11-03 18:00:24,不太可能,
1,我出门了,2024-11-04 08:18:52,出门,
1,感觉不咋饿，但是炫完了,2024-11-04 12:20:35,"饿, 炫完",
1,天太冷,2024-11-04 12:20:44,"天, 太冷",
0,那个奶酪巨咸,2024-11-04 12:28:15,"奶酪, 巨咸",
0,太困了想直接昏迷,2024-11-04 12:28:27,"太困, 昏迷",
0,下午我要穿羽绒服,2024-11-04 12:28:45,"穿, 羽绒服",
1,这个黄皮的还好,2024-11-04 12:31:51,"黄皮, 还好",
0,没办法,2024-11-04 12:32:22,办法,
0,生理期就是很困,2024-11-04 12:32:35,"生理期, 很困",
0,特困生,2024-11-04 12:32:45,特困生,
1,我老师早上穿个短袖，套了个反光T恤骑车来的，像环卫工,2024-11-04 12:32:48,"老师, 穿个, 短袖, 套, 反光, T恤, 骑车来, 环卫工",
0,不冷吗,2024-11-04 12:33:03,不冷,
0,已经躺床上了,2024-11-04 12:33:22,"躺, 床上",
0,2点上课,2024-11-04 12:33:33,上课,
1,不是一点下课吗,2024-11-04 12:33:39,下课,
0,抓住机会就睡,2024-11-04 12:33:43,"抓住机会, 睡",
0,今天下课早,2024-11-04 12:33:52,"下课, 早",
0,今天基本就是各组做pre,2024-11-04 12:34:17,"基本, 各组, pre",
0,做完就下课,2024-11-04 12:34:29,下课,
1,睡吧睡吧,2024-11-04 12:37:30,"睡, 睡",
0,不想起床,2024-11-04 13:52:58,"不想, 起床",
0,不儿,2024-11-04 14:08:04,不儿,
0,原来可以线上啊,2024-11-04 14:08:13,线上,
0,我服了,2024-11-04 14:08:15,我服,
1,不用来学校了吗,2024-11-04 14:50:44,"用来, 学校",
1,布洛芬买了吗,2024-11-04 14:51:14,"布洛芬, 买",
1,我下课了,2024-11-04 14:53:28,下课,
0,不用买，中午找到了冲剂,2024-11-04 14:53:33,"不用, 买, 找到, 冲剂",
1,买药去,2024-11-04 14:53:34,买药,
0,没事,2024-11-04 14:53:39,没事,
0,回家上网课,2024-11-04 14:53:49,"回家, 上网, 课",
0,[好的],2024-11-04 14:53:55,"[, ]",
1,好好好,2024-11-04 14:54:00,好好,
1, 你的lettre d’amour 用词太高级,2024-11-04 14:58:21,"lettre, amour, 用词, 高级",
1,好几个词我还得问老师,2024-11-04 14:58:40,"好几个, 词, 老师",
1,回课，老师让讲自己的histoire ,2024-11-04 14:59:23,"回课, 老师, histoire",
0,不儿,2024-11-04 15:00:38,不儿,
1,我说谢谢老师的cours d’amour让我找到amour了，全班人听我讲故事，然后把你情书念一遍 ,2024-11-04 15:00:40,"谢谢, 老师, cours, amour, 找到, amour, 全班, 听, 讲故事, 情书, 念, 一遍",
0,wok,2024-11-04 15:00:48,wok,
0,我会尴尬死,2024-11-04 15:01:06,"我会, 尴尬, 死",
1,我也尬死,2024-11-04 15:01:12,"也尬, 死",
0,你别讲啊,2024-11-04 15:01:21,你别,
0,别讲别讲,2024-11-04 15:01:28,讲别,
1,毕竟是作业么,2024-11-04 15:02:05,"毕竟, 作业",
1,一个人一个人轮着读，我也没写,2024-11-04 15:02:17,"人轮, 读",
0,不是给你看了那本书,2024-11-04 15:04:33,那本书,
1,原来是书上的,2024-11-04 15:04:59,书上,
1,怪不得她没挑出毛病,2024-11-04 15:05:10,"怪不得, 挑出, 毛病",
1,她估计会认为我找了个法国人吧,2024-11-04 15:05:30,"估计, 认为, 找, 法国人",
1,[捂脸][捂脸][捂脸],2024-11-04 15:05:34,,"[捂脸], [捂脸], [捂脸]"
0,法国也没剧本杀吧,2024-11-04 15:06:20,"法国, 剧本, 杀",
1,jeu de detective,2024-11-04 15:06:40,"jeu, de, detective",
1,不过我没讲那么细啊,2024-11-04 15:06:48,细,
0,以后都不敢去你学校找你了,2024-11-04 15:07:01,"不敢, 学校, 找",
1,就简单讲两句把情书读了就行,2024-11-04 15:07:02,"简单, 两句, 情书, 读",
1,没事,2024-11-04 15:09:03,没事,
0,本来只想秀一下花体英文的.....,2024-11-04 15:10:24,"只想秀, 花体, 英文",
0,这下老实了,2024-11-04 15:10:39,"这下, 老实",
0,太不好意思了,2024-11-04 15:10:57,不好意思,
0,你能再给我讲一遍吗,2024-11-04 15:11:07,一遍,
0,[调皮],2024-11-04 15:11:14,,[调皮]
0,你怎么找到女朋友的,2024-11-04 15:11:38,"找到, 女朋友",
1,和老师就讲了se rencontre depuis un mois然后我有amour au debut de vacance ，然后老师说我为你高兴啥啥啥的,2024-11-04 15:18:52,"老师, se, rencontre, depuis, un, mois, amour, au, debut, de, vacance, 老师, 高兴",
0,好好好,2024-11-04 15:25:46,好好,
0,干嘛,2024-11-04 15:26:50,干嘛,
1,不干嘛,2024-11-04 15:27:16,干嘛,
1,但是今天见不了,2024-11-04 15:27:43,"见, 不了",
0,明天七点下课？,2024-11-04 15:27:54,"七点, 下课",
0,吃kebab不,2024-11-04 15:28:13,"吃, kebab",
0,吃完回图书馆,2024-11-04 15:28:21,"吃, 完回, 图书馆",
1,图书馆那天开到几点,2024-11-04 15:28:44,"图书馆, 那天",
0,一般都九点多吧,2024-11-04 15:28:55,九点,
0,我明天也7点下课,2024-11-04 15:29:15,下课,
1,算了,2024-11-04 15:29:51,算了,
1,不吃饭,2024-11-04 15:29:55,吃,
1,到周三前失联,2024-11-04 15:30:11,"周三, 失联",
1,考完还得补作业,2024-11-04 15:30:44,"考完, 补, 作业",
0,我得周五,2024-11-04 15:30:49,周五,
0,周五才考,2024-11-04 15:30:53,"周五, 考",
1,周四的雅思课作业拖到考完试再写,2024-11-04 15:31:14,"周四, 雅思, 课, 作业, 拖, 考完试",
1,我考完下周还有考试,2024-11-04 15:31:30,"我考, 下周, 考试",
0,好好好,2024-11-04 15:31:35,好好,
1,下下周也有,2024-11-04 15:31:39,下周,
0,我们应该是下下周考,2024-11-04 15:31:56,"下周, 考",
0,11月是考试月,2024-11-04 15:32:03,考试,
0,爆炸,2024-11-04 15:32:05,爆炸,
0,申不上回家种地,2024-11-07 14:55:38,"申不上, 回家, 种地",
1,不可能申不上的,2024-11-07 14:56:21,申不上,
1,你都有这边的学历了,2024-11-07 14:56:35,学历,
1,手到擒来,2024-11-07 14:56:42,手到擒来,
0,我几点过去比较合适,2024-11-07 15:52:01,"过去, 比较, 合适",
1,过去什么,2024-11-07 15:52:29,过去,
0,吃pizza,2024-11-07 15:52:59,"吃, pizza",
0,到时候去晚了都卖完了,2024-11-07 15:53:08,"到时候, 晚, 卖完",
1,我今晚不吃披萨[旺柴],2024-11-07 15:53:21,"今晚, 不吃, 披萨",[旺柴]
0,我吃,2024-11-07 15:53:26,吃,
1,不会的，应该排队到很晚,2024-11-07 15:53:39,"排队, 晚",
0,这个要在哪里买,2024-11-07 15:53:46,买,
1,但你不是复习吗,2024-11-07 15:53:48,复习,
0,你家楼下？,2024-11-07 15:53:52,"你家, 楼下",
1,就在我家楼下,2024-11-07 15:53:57,"我家, 楼下",
1,这个肯定得排队的,2024-11-07 15:54:11,"肯定, 排队",
0,排多久,2024-11-07 15:54:18,"排, 多久",
1,半小时吧,2024-11-07 15:54:29,半小时,
1,我问问我同学帮你带一个？,2024-11-07 15:54:41,"同学, 帮, 带",
0,不要,2024-11-07 15:54:55,不要,
0,我自己排,2024-11-07 15:54:59,排,
1,别排了老不方便了,2024-11-07 15:55:28,"别排, 方便",
1,要不我晚上多整点饭,2024-11-07 15:55:40,"整点, 饭",
1,你上楼来吃饭吧,2024-11-07 15:55:47,"上楼来, 吃",
0,我买完拿上楼吃呗,2024-11-07 15:55:58,"买, 上楼, 吃",
0,一起吃，反正我也吃不完,2024-11-07 15:56:05,"一起, 吃, 反正, 吃不完",
0,顺便尝尝你做的,2024-11-07 15:56:18,"顺便, 尝尝",
0,半小时？！,2024-11-07 15:56:36,半小时,
1,别排了，你要吃我找人带一份,2024-11-07 15:56:58,"别排, 吃, 找, 带, 一份",
0,我到要尝尝能排半小时的pizza什么味道,2024-11-07 15:57:03,"尝尝, 能排, 半小时, pizza, 味道",
0,那多不好意思,2024-11-07 15:57:14,"那多, 不好意思",
0,麻烦人家,2024-11-07 15:57:17,麻烦,
1,男的使唤就得了,2024-11-07 15:57:35,"男, 使唤",
1,你复习吧,2024-11-07 15:57:37,复习,
0,不儿,2024-11-07 15:57:42,不儿,
0,笑死,2024-11-07 15:57:56,笑死,
0,那我要吃这个,2024-11-07 15:58:44,吃,
0,啥时候过去,2024-11-07 15:58:58,"啥时候, 过去",
1,okkk,2024-11-07 15:59:03,okkk,
1,我先问问别人,2024-11-07 15:59:17,"我先, 别人",
0,Ok,2024-11-07 16:05:26,Ok,
0,宝宝我出发了,2024-11-07 18:41:07,"宝宝, 出发",
1,好好好,2024-11-07 18:41:17,好好,
0,超级超级冷,2024-11-07 18:41:27,"超级, 超级, 冷",
1,今天比昨天冷好多,2024-11-07 18:41:43,冷,
0,你饭做好没,2024-11-07 18:41:58,"饭, 做好",
1,准备好了还没炒,2024-11-07 18:42:21,"准备, 炒",
0,饿不饿,2024-11-07 18:44:57,"饿, 饿",
1,现在炒,2024-11-07 18:46:35,炒,
0,还真的是很多人在排队,2024-11-07 18:58:24,"真的, 排队",
0,我考完了,2024-11-08 11:19:32,我考,
1,不错不错,2024-11-08 11:34:51,"不错, 不错",
1,我还没下课,2024-11-08 11:34:56,下课,
1,中午吃饭老外要来一起吃,2024-11-08 11:39:51,"吃, 老外, 一起, 吃",
0,好好好,2024-11-08 11:40:09,好好,
0,你的朋友吗,2024-11-08 11:40:18,朋友,
1,你在图书馆吗,2024-11-08 11:40:21,图书馆,
1,好，我下课找你一起去,2024-11-08 11:40:36,"下课, 找, 一起",
0,你下课发信息，我往下走,2024-11-08 11:40:52,"下课, 信息, 往下走",
1,okok,2024-11-08 11:40:59,okok,
1,我下课了,2024-11-08 12:03:14,下课,
1,okk,2024-11-08 12:06:30,okk,
1,在楼下,2024-11-08 12:06:34,楼下,
1,试到了吗,2024-11-08 15:11:58,试到,
1,好想回去,2024-11-08 15:12:07,回去,
0,刚到市中心,2024-11-08 15:36:27,"刚到, 市中心",
1,这b课一点坐不住,2024-11-08 15:40:48,"课, 坐不住",
1,明天下午学习吗,2024-11-08 15:40:54,学习,
0,站起来发表演说,2024-11-08 15:41:06,"起来, 发表演说",
0,明天下午不是去leclerc吗,2024-11-08 15:41:16,leclerc,
0,明天早上学习,2024-11-08 15:41:39,学习,
1,stationA吗,2024-11-08 15:41:54,stationA,
0,素,2024-11-08 15:42:12,素,
1,逛超市逛不了一个下午,2024-11-08 15:42:22,"逛, 超市, 逛, 不了",
0,九点,2024-11-08 15:43:39,九点,
0,垃圾商场信号不好,2024-11-08 15:43:43,"垃圾, 商场, 信号, 不好",
1,学两个小时,2024-11-08 15:44:36,学,
1,行行行,2024-11-08 15:44:41,行行行,
1,我到时候找你,2024-11-08 15:44:52,"到时候, 找",
0,卖完了我靠,2024-11-08 16:22:11,卖完,
0,只剩蜜粉饼了[流泪][流泪],2024-11-08 16:22:19,"剩, 蜜粉, 饼","[流泪], [流泪]"
0,我服了,2024-11-08 16:22:36,我服,
1,网购开盲盒,2024-11-08 16:22:46,"网购, 盲盒",
0,气垫和粉饼是两个东西,2024-11-08 16:23:01,"气垫, 粉饼",
1,我说你试不了了，所以网购直接买吧,2024-11-08 16:24:29,"试, 不了, 网购, 买",
0,我说网上也断货了,2024-11-08 16:26:05,"网上, 断货",
0,刚出来我就坐那开始网购，结果就没有,2024-11-08 16:26:24,"出来, 网购",
0,[流泪][流泪][流泪],2024-11-08 16:26:30,,"[流泪], [流泪], [流泪]"
1,薅不到羊毛,2024-11-08 16:26:38,"薅, 不到, 羊毛",
1,别伤心了，来吃饭,2024-11-08 16:27:20,"伤心, 吃",
1,"Bonjour ! Je viens de réserver une table sur TheFork au restaurant Le village  le mercredi 13 novembre 2024 à 19:30.
Je t'invite à me rejoindre.

Pour confirmer ta venue, suis ce lien : https://www.thefork.fr/invitation/d17d3c9f-3137-4109-8bb3-fce42e3fb54a?cc=82128-784",2024-11-08 16:27:21,"Bonjour, Je, viens, de, server, une, table, sur, TheFork, au, restaurant, Le, village, le, mercredi, novembre, Je, invite, me, rejoindre, Pour, confirmer, ta, venue, suis, ce, lien, thefork, fr, invitation, d17d3c9f, 8bb3, fce42e3fb54a, cc",
1,预约了13号的晚饭,2024-11-08 16:28:07,"预约, 晚饭",
1,你也来吃,2024-11-08 16:28:10,吃,
0,好好好,2024-11-08 16:29:09,好好,
0,这个没有下一步啊,2024-11-08 16:52:02,一步,
1,没事，这个无所谓,2024-11-08 16:55:13,"没事, 无所谓",
1,人来了就行,2024-11-08 16:55:17,人来,
0,那他怎么知道准备多少人的,2024-11-08 16:56:05,准备,
1,我预订了8个人的,2024-11-08 16:58:31,预订,
0,好好好,2024-11-08 16:58:51,好好,
1,这个只是底下会显示人名，其他没什么用,2024-11-08 16:59:10,"底下, 显示, 没什么",
0,好好好,2024-11-08 16:59:56,好好,
0,我在中超,2024-11-08 17:34:51,中超,
0,你需要什么吗,2024-11-08 17:34:56,需要,
0,我可以带回去,2024-11-08 17:35:00,带回去,
1,明晚吃拌饭吗,2024-11-08 17:35:10,"明晚, 吃, 拌, 饭",
0,我买了韩式辣酱,2024-11-08 17:37:31,"买, 韩式, 辣酱",
1,你不用买,2024-11-08 17:37:43,"不用, 买",
1,带包豆芽就行,2024-11-08 17:37:49,"带包, 豆芽, 就行",
0,明天可以顺便喝韩式酱汤,2024-11-08 17:40:04,"顺便, 喝, 韩式, 酱汤",
0,我再买块豆腐吧,2024-11-08 17:40:12,"买块, 豆腐",
0,你的酱够吗,2024-11-08 17:40:24,酱够,
1,够的,2024-11-08 17:40:32,够,
0,你吃年糕吗,2024-11-08 17:40:35,"吃, 年糕",
1,吃,2024-11-08 17:40:41,吃,
1,[亲亲][亲亲][亲亲],2024-11-08 17:41:13,,"[亲亲], [亲亲], [亲亲]"
0,[亲亲][亲亲][亲亲],2024-11-08 17:42:11,,"[亲亲], [亲亲], [亲亲]"
0,要不要吃咖喱饭,2024-11-08 17:46:01,"不要, 吃, 咖喱饭",
0,我先买了屯着,2024-11-08 17:46:11,"先买, 屯",
1,我这有咖喱,2024-11-08 17:46:22,咖喱,
1,中超买了还没做,2024-11-08 17:46:37,"中超, 买",
0,下周吃,2024-11-08 17:47:06,"下周, 吃",
0,[亲亲][亲亲][亲亲],2024-11-08 17:47:08,,"[亲亲], [亲亲], [亲亲]"
1,[亲亲][亲亲][亲亲],2024-11-08 17:47:20,,"[亲亲], [亲亲], [亲亲]"
0,晚上吃啥,2024-11-08 19:03:09,吃,
0,我看看[让我看看],2024-11-08 19:03:18,看看,[看看]
1,还没做好,2024-11-08 19:03:33,做好,
1,你吃什么,2024-11-08 19:03:36,吃,
0,麦片吧,2024-11-08 19:03:44,麦片,
0,懒得做饭,2024-11-08 19:03:50,"懒得, 做饭",
1,怎么就吃麦片,2024-11-08 19:03:53,"吃, 麦片",
0,挺好吃的啊,2024-11-08 19:04:09,挺好吃,
1,确实,2024-11-08 19:04:16,确实,
1,但是明天早上你吃什么,2024-11-08 19:04:26,吃,
0,吐司面包吧,2024-11-08 19:04:37,吐司面包,
1,果酱还在你那，你吃,2024-11-08 19:05:18,"果酱, 吃",
0,怎么胡萝卜还有雕花啊,2024-11-08 19:14:55,"胡萝卜, 雕花",
0,香香都,2024-11-08 19:15:11,香香,
1,确实香,2024-11-08 19:15:37,"确实, 香",
1,明天去leclerc再买两袋,2024-11-08 19:15:48,"leclerc, 买, 两袋",
1,我在图书馆一楼,2024-11-13 17:12:07,"图书馆, 一楼",
1,就是一进来这层,2024-11-13 17:16:52,"进来, 这层",
0,我进来了,2024-11-13 17:18:03,进来,
1,[亲亲][亲亲][亲亲],2024-11-13 20:33:56,,"[亲亲], [亲亲], [亲亲]"
0,你都在教他们什么啊,2024-11-13 21:30:20,教,
1,你周五去，我跟着你,2024-11-14 10:18:54,"周五, 跟着",
0,懒得做饭,2024-11-14 10:19:05,"懒得, 做饭",
1,中午吃什么,2024-11-14 11:14:20,吃,
0,一点才下课呢,2024-11-14 11:15:40,下课,
0,你吃啥,2024-11-14 11:15:55,吃,
1,吃crous,2024-11-14 11:17:30,"吃, crous",
1,你要吃我可以等你,2024-11-14 11:17:38,吃,
0,算啦，我得回去给电脑充电,2024-11-14 11:21:18,"算啦, 回去, 电脑, 充电",
0,[亲亲][亲亲][亲亲],2024-11-14 11:25:38,,"[亲亲], [亲亲], [亲亲]"
1,[亲亲][亲亲][亲亲],2024-11-14 11:32:00,,"[亲亲], [亲亲], [亲亲]"
0,本来以为角色扮演一下就行了,2024-11-14 14:37:51,"角色扮演, 就行了",
0,怎么还有考试啊,2024-11-14 14:38:11,考试,
1,怎么又突袭,2024-11-14 14:38:51,突袭,
0,饿晕了,2024-11-14 18:35:22,饿晕,
1,[亲亲][亲亲][亲亲],2024-11-14 18:38:58,,"[亲亲], [亲亲], [亲亲]"
1,正在吃饭,2024-11-14 18:39:03,吃,
0,好好好,2024-11-14 18:45:45,好好,
0,吃啥呢,2024-11-14 18:45:53,吃,
1,白人饭,2024-11-14 18:49:32,"白人, 饭",
1,更想吃唇膏,2024-11-14 18:50:20,"更想, 吃, 唇膏",
0,不儿,2024-11-14 18:50:36,不儿,
0,好好学,2024-11-14 18:51:05,好好学,
0,明天老师给你开小课亲自辅导,2024-11-14 18:51:27,"老师, 开小课, 亲自, 辅导",
1,睡了吗,2024-11-14 23:54:11,睡,
0,下辈子嫁给面包,2024-11-16 11:23:06,"下辈子, 嫁给, 面包",
1,嫁给面包你还吃它吗,2024-11-16 11:37:54,"嫁给, 面包, 吃",
0,包吃的,2024-11-16 12:59:44,包吃,
0,嫁给永远吃不完的面包🥖,2024-11-16 12:59:57,"嫁给, 永远, 吃不完, 面包",
1,打电话,2024-11-16 13:01:12,打电话,
1,家乐福,2024-11-16 13:01:15,家乐福,
0,好好好,2024-11-16 13:06:32,好好,
0,我刚交完,2024-11-16 13:06:42,"我刚, 交完",
1,到家了,2024-11-17 21:11:32,到家,
1,夜宵阳春面,2024-11-17 22:19:56,"夜宵, 阳春面",
1,香,2024-11-17 22:19:58,香,
1,这挂面蛮好吃的,2024-11-17 22:20:09,"挂面, 好吃",
0,好好好,2024-11-17 22:25:06,好好,
0,宝宝你忘记拿你的围巾和巧克力了,2024-11-17 22:25:21,"宝宝, 忘记, 围巾, 巧克力",
1,下次拿围巾,2024-11-17 22:25:44,围巾,
1,巧克力放你那吃吧,2024-11-17 22:25:53,"巧克力, 吃",
0,那不行,2024-11-17 22:26:17,不行,
0,人家送你的生日礼物,2024-11-17 22:26:24,"送, 生日礼物",
1,我吃不了,2024-11-17 22:26:38,"吃, 不了",
1,一起吃,2024-11-17 22:26:42,"一起, 吃",
0,小猫咪我要把你杀了,2024-11-17 22:42:55,"小猫咪, 杀",
0,这下穿不了低胸装了,2024-11-17 22:43:51,"这下, 穿, 不了, 低胸装",
1,没事的,2024-11-17 22:43:53,没事,
1,很小,2024-11-17 22:44:02,很小,
0,下次给你弄个大的,2024-11-17 22:44:40,弄,
1,[亲亲][亲亲][亲亲],2024-11-17 22:45:18,,"[亲亲], [亲亲], [亲亲]"
0,宝宝晚安,2024-11-17 23:44:09,"宝宝, 晚安",
1,晚安,2024-11-17 23:44:20,晚安,
0,[亲亲][亲亲][亲亲],2024-11-17 23:44:26,,"[亲亲], [亲亲], [亲亲]"
1,[亲亲][亲亲][亲亲],2024-11-17 23:44:32,,"[亲亲], [亲亲], [亲亲]"
1,早,2024-11-18 07:47:02,早,
0,早安,2024-11-18 08:38:50,早安,
0,在楼下面包店,2024-11-18 08:48:01,"楼下, 面包店",
0,我星期五3点回来拿吧,2024-11-18 09:04:26,"星期五, 回来",
0,出发了,2024-11-18 11:07:58,出发,
1,才出发,2024-11-18 11:08:06,出发,
0,素,2024-11-18 11:08:17,素,
0,下午两点吧应该,2024-11-18 11:08:35,两点,
1,别晕车,2024-11-18 11:09:10,晕车,
0,小猫咪我要把你亲死,2024-11-18 11:09:27,"小猫咪, 亲死",
1,昨晚睡得多吗,2024-11-18 11:10:31,"昨晚, 睡得",
0,玩到一两点吧,2024-11-18 11:11:06,"玩, 一两点",
0,你呢，昨晚睡的好吗,2024-11-18 11:11:30,"昨晚, 睡",
1,睡得好，不够睡,2024-11-18 11:15:16,"睡得, 不够, 睡",
0,早八人,2024-11-18 11:15:33,早八人,
1,对今天的饭很满意,2024-11-18 12:08:14,"饭, 满意",
0,鱼吗,2024-11-18 12:08:33,鱼,
0,看不出来是啥,2024-11-18 12:08:47,看不出来,
1,鱼,2024-11-18 12:28:22,鱼,
1,不过感觉没有比牛肉好吃很多,2024-11-18 12:28:56,"牛肉, 好吃",
0,到卢森堡了,2024-11-18 12:33:42,卢森堡,
0,Nancy下雨了吗,2024-11-18 15:43:59,"Nancy, 下雨",
1,天倒是一直很黑,2024-11-18 15:56:50,"天倒, 黑",
0,刚到酒店,2024-11-18 15:58:49,"刚到, 酒店",
0,但是它是一个小loft,2024-11-18 15:59:06,loft,
1,几个人一个房间,2024-11-18 15:59:20,房间,
1,哪个城市,2024-11-18 15:59:25,城市,
0,两个人一间，而且他有壁炉哎,2024-11-18 15:59:28,"一间, 壁炉",
0,维尔萨母,2024-11-18 15:59:49,"维尔, 萨母",
0,我都没听过,2024-11-18 15:59:54,听,
0,有两层,2024-11-18 16:00:54,两层,
0,我和曾陈依一间,2024-11-18 16:01:42,"曾, 陈依, 一间",
1,这是真柴火还是假的灯,2024-11-18 16:01:49,"柴火, 假, 灯",
1,okkk,2024-11-18 16:02:00,okkk,
0,灯吧,2024-11-18 16:02:04,灯,
1,谷歌上说周三要下雪,2024-11-18 16:02:34,"谷歌, 周三, 下雪",
0,不行啊,2024-11-18 16:02:40,不行,
0,不允许,2024-11-18 16:02:43,允许,
0,初雪的时候应该我们在一起的,2024-11-18 16:03:03,"初雪, 一起",
1,没事,2024-11-18 16:03:29,没事,
0,你有吃过曹氏吗,2024-11-18 16:05:21,"吃, 曹氏",
1,没吃过,2024-11-18 16:05:37,没吃过,
0,刚刚刷到，感觉好好吃哦,2024-11-18 16:05:38,"刷到, 好吃",
0,听说很辣,2024-11-18 16:05:45,"听说, 很辣",
1,辣椒精,2024-11-18 16:06:03,"辣椒, 精",
1,你吃辣不行,2024-11-18 16:06:20,"吃, 辣, 不行",
0,属于又菜又爱玩,2024-11-18 16:06:37,"属于, 菜, 爱玩",
1,爱玩好,2024-11-18 16:06:45,爱玩,
1,住这么多,2024-11-18 16:18:54,住,
0,一个屯儿,2024-11-18 16:20:18,屯儿,
0,P好了，可以当官宣图,2024-11-18 16:57:11,"当官, 宣图",
0,存吧,2024-11-18 16:57:20,存,
0,你看看有没有改进的地方我再改,2024-11-18 16:57:43,"看看, 有没有, 改进, 改",
1,好好好,2024-11-18 17:02:52,好好,
1,不用改,2024-11-18 17:02:58,"不用, 改",
0,这个可以当官宣视频,2024-11-18 17:05:24,"当官, 宣, 视频",
0,简直太完美了，都不用p,2024-11-18 17:05:36,"简直, 完美, 不用",
0,截一点就行,2024-11-18 17:05:56,"截, 就行",
0,终于回来了,2024-11-21 14:56:17,"终于, 回来",
0,我要睡觉回血,2024-11-21 14:56:25,"睡, 回血",
1,我也睡,2024-11-21 16:05:43,睡,
1,没睡着,2024-11-21 16:05:46,睡着,
1,但是很困,2024-11-21 16:05:50,很困,
1,下大雪了,2024-11-21 16:25:49,大雪,
0,醒了,2024-11-21 16:45:55,醒,
0,开始做饭了吗,2024-11-21 16:46:33,做饭,
1,马上开始,2024-11-21 16:48:25,马上,
0,[亲亲][亲亲][亲亲],2024-11-21 16:48:32,,"[亲亲], [亲亲], [亲亲]"
0,哇哇哇他跑到我腿上了,2024-11-21 18:13:55,"哇哇, 跑, 腿",
0,Zcy把我拍的像小土豆,2024-11-21 18:16:57,"Zcy, 拍, 小土豆",
1,大只抱小只,2024-11-21 18:21:19,抱,
1,宝宝你饭盒在哪,2024-11-21 18:21:32,"宝宝, 饭盒",
0,[亲亲][亲亲][亲亲],2024-11-21 18:21:41,,"[亲亲], [亲亲], [亲亲]"
0,你找找,2024-11-21 18:21:48,"找, 找",
0,柜子里,2024-11-21 18:21:50,柜子,
1,ok,2024-11-21 18:22:10,ok,
1,[亲亲][亲亲][亲亲],2024-11-21 18:22:16,,"[亲亲], [亲亲], [亲亲]"
1,我没找到大饭盒,2024-11-21 18:24:28,"找到, 饭盒",
0,小的是塑料的吧,2024-11-21 18:26:23,塑料,
0,柜子里你有看吗,2024-11-21 18:26:36,柜子,
0,想起来了,2024-11-21 18:26:40,起来,
0,饭盒在小轩那,2024-11-21 18:26:53,"饭盒, 小轩",
0,我们上次交换了饭盒和蛋糕模具,2024-11-21 18:27:24,"交换, 饭盒, 蛋糕, 模具",
1,我才发现,2024-11-21 18:33:15,发现,
1,晓轩又给了我一个更大的,2024-11-21 18:33:22,"晓轩, 更大",
0,好好好,2024-11-21 18:33:28,好好,
1,[得意],2024-11-21 18:35:24,,[得意]
0,不儿,2024-11-21 19:23:47,不儿,
0,你做的饭呢,2024-11-21 19:23:50,饭,
0,看着好好吃,2024-11-21 19:49:55,"看着, 好吃",
0,熟悉的餐具,2024-11-21 19:50:02,"熟悉, 餐具",
0,不儿，你不是擀面来着，怎么变米饭了,2024-11-21 19:57:14,"不儿, 擀面, 变, 米饭",
0,也是穿上36码的鞋了,2024-11-21 20:22:24,"穿, 码, 鞋",
1,回去再和你说,2024-11-21 21:08:44,回去,
1,要收拾好多,2024-11-21 21:08:51,收拾,
1,有人刷碗,2024-11-21 21:54:31,刷碗,
1,爽,2024-11-21 21:54:32,爽,
0,好好好,2024-11-21 21:54:49,好好,
0,保龄球🎳鞋,2024-11-21 21:55:03,"保龄球, 鞋",
1,耀祖,2024-11-21 21:55:49,耀祖,
1,面条是法国人擀的,2024-11-21 21:56:15,"面条, 法国人, 擀",
1,真挺好吃的,2024-11-21 21:56:25,挺好吃,
0,想你了能不能打电话呀,2024-11-21 21:56:29,"不能, 打电话",
1,他们第一次做，我感觉坨了，但是后来又变好吃了,2024-11-21 21:57:00,"第一次, 坨, 变, 好吃",
1,我待会回去了和你打？,2024-11-21 21:57:08,"我待会, 回去",
0,为啥不能现在打,2024-11-21 21:58:44,"为啥, 不能",
1,我在和耀祖走回去的路上,2024-11-21 22:05:02,"耀祖, 回去, 路上",
1,带耳机,2024-11-21 22:05:11,"带, 耳机",
0,那对他不太礼貌吧,2024-11-21 22:05:22,礼貌,
1,[亲亲][亲亲][亲亲],2024-11-21 22:05:29,,"[亲亲], [亲亲], [亲亲]"
0,你俩路上不得聊聊天,2024-11-21 22:05:30,"路上, 不得, 聊聊天",
0,寒暄寒暄,2024-11-21 22:05:46,"寒暄, 寒暄",
0,都二十分钟了还没到家呀,2024-11-21 22:27:16,"二十分钟, 没到, 家",
0,早早早,2024-11-22 08:02:48,"早早, 早",
0,得去打扫卫生了宝宝，下午见,2024-11-22 08:13:05,"打扫卫生, 宝宝, 见",
0,[亲亲][亲亲][亲亲],2024-11-22 08:13:20,,"[亲亲], [亲亲], [亲亲]"
1,点错了,2024-11-22 08:40:13,点错,
0,信号不好,2024-11-22 08:40:56,"信号, 不好",
